62.4695 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
65.3895 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
69.6827 	INFO 	keyboard.Keyboard is using iohub backend.
69.6828 	EXP 	word_priming_exp: status = STARTED
69.6832 	EXP 	window1: mouseVisible = True
69.7254 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
69.7355 	EXP 	window1: mouseVisible = True
69.7396 	EXP 	window1: mouseVisible = True
69.7398 	EXP 	window1: mouseVisible = True
69.7403 	EXP 	window1: mouseVisible = True
69.7409 	EXP 	window1: mouseVisible = True
69.7619 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.7622 	DEBUG 	Uploading Texture Font fontname to graphics card
69.7628 	DEBUG 	Upload of Texture Font fontname complete
69.7662 	EXP 	window1: mouseVisible = True
69.7664 	EXP 	window1: mouseVisible = True
69.7670 	EXP 	window1: mouseVisible = True
69.7675 	EXP 	window1: mouseVisible = True
69.7856 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.7864 	DEBUG 	Uploading Texture Font fontname to graphics card
69.7946 	DEBUG 	Upload of Texture Font fontname complete
69.7973 	EXP 	window1: mouseVisible = True
69.7977 	EXP 	window1: mouseVisible = True
69.7988 	EXP 	window1: mouseVisible = True
69.7997 	EXP 	window1: mouseVisible = True
69.8224 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.8235 	DEBUG 	Uploading Texture Font fontname to graphics card
69.8333 	DEBUG 	Upload of Texture Font fontname complete
69.8356 	EXP 	window1: mouseVisible = True
69.8358 	EXP 	window1: mouseVisible = True
69.8368 	EXP 	window1: mouseVisible = True
69.8376 	EXP 	window1: mouseVisible = True
69.8563 	EXP 	window1: mouseVisible = True
69.8576 	EXP 	window1: mouseVisible = True
69.8991 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
69.8993 	EXP 	window1: mouseVisible = True
69.9004 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
69.9007 	EXP 	window1: mouseVisible = True
69.9008 	EXP 	window1: mouseVisible = True
69.9013 	EXP 	window1: mouseVisible = True
69.9019 	EXP 	window1: mouseVisible = True
69.9225 	EXP 	window1: mouseVisible = True
69.9226 	EXP 	window1: mouseVisible = True
69.9232 	EXP 	window1: mouseVisible = True
69.9237 	EXP 	window1: mouseVisible = True
69.9448 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.9463 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.9479 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.9492 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.9501 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.9510 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.9522 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.9532 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.9542 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
69.9544 	DEBUG 	Uploading Texture Font fontname to graphics card
69.9692 	DEBUG 	Upload of Texture Font fontname complete
69.9712 	EXP 	window1: mouseVisible = True
70.0292 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit', units='height', win=Window(...), wrapWidth=1)
0.0030 	EXP 	slider: autoLog = True
0.0030 	EXP 	slider: styleTweaks = []
0.0030 	EXP 	slider: styleTweaks = []
0.0030 	EXP 	slider: styleTweaks = []
0.0030 	EXP 	slider: styleTweaks = []
0.0030 	EXP 	slider: contrast = 1.0
0.0030 	EXP 	slider: markerPos = None
0.0030 	EXP 	slider: autoLog = True
0.0030 	EXP 	textbox: autoLog = True
0.0087 	DEBUG 	Read csv file with pandas: study_words.csv
0.0098 	DEBUG 	Clearing unnamed columns from study_words.csv
0.0103 	EXP 	Imported study_words.csv as conditions, 15 conditions, 1 params
0.0116 	EXP 	Created sequence: random, trialTypes=15, nReps=1, seed=None
0.0118 	EXP 	New trial (rep=0, index=0): OrderedDict([('study_word', 'poster')])
0.0535 	EXP 	text: height = 0.05
0.0535 	EXP 	text: height = 0.05
0.0535 	EXP 	text: height = 0.05
0.0535 	EXP 	text: text = 'poster'
0.0535 	EXP 	slider: markerPos = None
0.0535 	EXP 	slider: markerPos = None
0.0535 	EXP 	text: autoDraw = True
0.0535 	EXP 	slider: autoDraw = True
4.2147 	DATA 	Mouse: Left button down, pos=(100,116)
4.2392 	EXP 	slider: markerPos = 1.0
4.2559 	EXP 	slider: markerPos = 1.0
4.2728 	EXP 	slider: markerPos = 1.0
4.2893 	EXP 	slider: markerPos = 1.0
4.3059 	EXP 	slider: markerPos = 1.0
4.3221 	EXP 	slider: markerPos = 1.0
4.3390 	EXP 	slider: markerPos = 1.0
4.3555 	EXP 	slider: markerPos = 1.0
4.3724 	EXP 	slider: markerPos = 1.0
4.3892 	EXP 	slider: markerPos = 1.0
4.4055 	EXP 	slider: markerPos = 1.0
4.4230 	EXP 	slider: markerPos = 1.0
4.4270 	DATA 	Mouse:  Left button up, pos=(100,116)
4.4394 	EXP 	slider: markerPos = 1.0
4.4486 	EXP 	New trial (rep=0, index=1): OrderedDict([('study_word', 'marble')])
4.4718 	EXP 	text: autoDraw = False
4.4718 	EXP 	slider: autoDraw = False
4.4718 	EXP 	text: height = 0.05
4.4718 	EXP 	text: height = 0.05
4.4718 	EXP 	text: height = 0.05
4.4718 	EXP 	text: text = 'marble'
4.4718 	EXP 	slider: markerPos = None
4.4718 	EXP 	slider: markerPos = None
4.4718 	EXP 	text: autoDraw = True
4.4718 	EXP 	slider: autoDraw = True
6.0185 	DATA 	Mouse: Left button down, pos=(100,116)
6.0561 	EXP 	slider: markerPos = 1.0
6.0736 	EXP 	slider: markerPos = 1.0
6.0906 	EXP 	slider: markerPos = 1.0
6.1228 	EXP 	slider: markerPos = 1.0
6.1559 	EXP 	slider: markerPos = 1.0
6.1898 	EXP 	slider: markerPos = 1.0
6.2226 	EXP 	slider: markerPos = 1.0
6.2397 	EXP 	slider: markerPos = 1.0
6.2436 	DATA 	Mouse:  Left button up, pos=(100,116)
6.2561 	EXP 	slider: markerPos = 1.0
6.2615 	EXP 	New trial (rep=0, index=2): OrderedDict([('study_word', 'cruise')])
6.2892 	EXP 	text: autoDraw = False
6.2892 	EXP 	slider: autoDraw = False
6.2892 	EXP 	text: height = 0.05
6.2892 	EXP 	text: height = 0.05
6.2892 	EXP 	text: height = 0.05
6.2892 	EXP 	text: text = 'cruise'
6.2892 	EXP 	slider: markerPos = None
6.2892 	EXP 	slider: markerPos = None
6.2892 	EXP 	text: autoDraw = True
6.2892 	EXP 	slider: autoDraw = True
7.0943 	DATA 	Mouse: Left button down, pos=(100,116)
7.1227 	EXP 	slider: markerPos = 1.0
7.1565 	EXP 	slider: markerPos = 1.0
7.1897 	EXP 	slider: markerPos = 1.0
7.2066 	EXP 	slider: markerPos = 1.0
7.2233 	EXP 	slider: markerPos = 1.0
7.2408 	EXP 	slider: markerPos = 1.0
7.2578 	EXP 	slider: markerPos = 1.0
7.2740 	EXP 	slider: markerPos = 1.0
7.2912 	EXP 	slider: markerPos = 1.0
7.3080 	EXP 	slider: markerPos = 1.0
7.3203 	DATA 	Mouse:  Left button up, pos=(100,116)
7.3235 	EXP 	slider: markerPos = 1.0
7.3412 	EXP 	slider: markerPos = 1.0
7.3473 	EXP 	New trial (rep=0, index=3): OrderedDict([('study_word', 'board')])
7.3732 	EXP 	text: autoDraw = False
7.3732 	EXP 	slider: autoDraw = False
7.3732 	EXP 	text: height = 0.05
7.3732 	EXP 	text: height = 0.05
7.3732 	EXP 	text: height = 0.05
7.3732 	EXP 	text: text = 'board'
7.3732 	EXP 	slider: markerPos = None
7.3732 	EXP 	slider: markerPos = None
7.3732 	EXP 	text: autoDraw = True
7.3732 	EXP 	slider: autoDraw = True
9.0993 	DATA 	Mouse: Left button down, pos=(100,116)
9.1247 	EXP 	slider: markerPos = 1.0
9.1407 	EXP 	slider: markerPos = 1.0
9.1581 	EXP 	slider: markerPos = 1.0
9.1747 	EXP 	slider: markerPos = 1.0
9.1910 	EXP 	slider: markerPos = 1.0
9.2081 	EXP 	slider: markerPos = 1.0
9.2247 	EXP 	slider: markerPos = 1.0
9.2447 	EXP 	slider: markerPos = 1.0
9.2737 	EXP 	slider: markerPos = 1.0
9.2914 	EXP 	slider: markerPos = 1.0
9.3079 	EXP 	slider: markerPos = 1.0
9.3192 	DATA 	Mouse:  Left button up, pos=(100,116)
9.3240 	EXP 	slider: markerPos = 1.0
9.3408 	EXP 	slider: markerPos = 1.0
9.3464 	EXP 	New trial (rep=0, index=4): OrderedDict([('study_word', 'T-shirt')])
9.3737 	EXP 	text: autoDraw = False
9.3737 	EXP 	slider: autoDraw = False
9.3737 	EXP 	text: height = 0.05
9.3737 	EXP 	text: height = 0.05
9.3737 	EXP 	text: height = 0.05
9.3737 	EXP 	text: text = 'T-shirt'
9.3737 	EXP 	slider: markerPos = None
9.3737 	EXP 	slider: markerPos = None
9.3737 	EXP 	text: autoDraw = True
9.3737 	EXP 	slider: autoDraw = True
10.1960 	DATA 	Mouse: Left button down, pos=(100,116)
10.2082 	EXP 	slider: markerPos = 1.0
10.2246 	EXP 	slider: markerPos = 1.0
10.2416 	EXP 	slider: markerPos = 1.0
10.2589 	EXP 	slider: markerPos = 1.0
10.2747 	EXP 	slider: markerPos = 1.0
10.2920 	EXP 	slider: markerPos = 1.0
10.3087 	EXP 	slider: markerPos = 1.0
10.3250 	EXP 	slider: markerPos = 1.0
10.3420 	EXP 	slider: markerPos = 1.0
10.3579 	EXP 	slider: markerPos = 1.0
10.3747 	EXP 	slider: markerPos = 1.0
10.3912 	EXP 	slider: markerPos = 1.0
10.4080 	EXP 	slider: markerPos = 1.0
10.4216 	DATA 	Mouse:  Left button up, pos=(100,116)
10.4244 	EXP 	slider: markerPos = 1.0
10.4422 	EXP 	slider: markerPos = 1.0
10.4478 	EXP 	New trial (rep=0, index=5): OrderedDict([('study_word', 'chart')])
10.4739 	EXP 	text: autoDraw = False
10.4739 	EXP 	slider: autoDraw = False
10.4739 	EXP 	text: height = 0.05
10.4739 	EXP 	text: height = 0.05
10.4739 	EXP 	text: height = 0.05
10.4739 	EXP 	text: text = 'chart'
10.4739 	EXP 	slider: markerPos = None
10.4739 	EXP 	slider: markerPos = None
10.4739 	EXP 	text: autoDraw = True
10.4739 	EXP 	slider: autoDraw = True
11.4459 	DATA 	Mouse: Left button down, pos=(100,116)
11.4584 	EXP 	slider: markerPos = 1.0
11.4751 	EXP 	slider: markerPos = 1.0
11.4923 	EXP 	slider: markerPos = 1.0
11.5093 	EXP 	slider: markerPos = 1.0
11.5414 	EXP 	slider: markerPos = 1.0
11.5591 	EXP 	slider: markerPos = 1.0
11.5759 	EXP 	slider: markerPos = 1.0
11.5919 	EXP 	slider: markerPos = 1.0
11.6088 	EXP 	slider: markerPos = 1.0
11.6263 	EXP 	slider: markerPos = 1.0
11.6427 	EXP 	slider: markerPos = 1.0
11.6597 	EXP 	slider: markerPos = 1.0
11.6633 	DATA 	Mouse:  Left button up, pos=(100,116)
11.6756 	EXP 	slider: markerPos = 1.0
11.6809 	EXP 	New trial (rep=0, index=6): OrderedDict([('study_word', 'police')])
11.7079 	EXP 	text: autoDraw = False
11.7079 	EXP 	slider: autoDraw = False
11.7079 	EXP 	text: height = 0.05
11.7079 	EXP 	text: height = 0.05
11.7079 	EXP 	text: height = 0.05
11.7079 	EXP 	text: text = 'police'
11.7079 	EXP 	slider: markerPos = None
11.7079 	EXP 	slider: markerPos = None
11.7079 	EXP 	text: autoDraw = True
11.7079 	EXP 	slider: autoDraw = True
12.5964 	DATA 	Mouse: Left button down, pos=(100,116)
12.6092 	EXP 	slider: markerPos = 1.0
12.6260 	EXP 	slider: markerPos = 1.0
12.6431 	EXP 	slider: markerPos = 1.0
12.6594 	EXP 	slider: markerPos = 1.0
12.6755 	EXP 	slider: markerPos = 1.0
12.6928 	EXP 	slider: markerPos = 1.0
12.7096 	EXP 	slider: markerPos = 1.0
12.7258 	EXP 	slider: markerPos = 1.0
12.7426 	EXP 	slider: markerPos = 1.0
12.7593 	EXP 	slider: markerPos = 1.0
12.7760 	EXP 	slider: markerPos = 1.0
12.7923 	EXP 	slider: markerPos = 1.0
12.8095 	EXP 	slider: markerPos = 1.0
12.8258 	EXP 	slider: markerPos = 1.0
12.8294 	DATA 	Mouse:  Left button up, pos=(100,116)
12.8424 	EXP 	slider: markerPos = 1.0
12.8480 	EXP 	New trial (rep=0, index=7): OrderedDict([('study_word', 'phone')])
12.8750 	EXP 	text: autoDraw = False
12.8750 	EXP 	slider: autoDraw = False
12.8750 	EXP 	text: height = 0.05
12.8750 	EXP 	text: height = 0.05
12.8750 	EXP 	text: height = 0.05
12.8750 	EXP 	text: text = 'phone'
12.8750 	EXP 	slider: markerPos = None
12.8750 	EXP 	slider: markerPos = None
12.8750 	EXP 	text: autoDraw = True
12.8750 	EXP 	slider: autoDraw = True
13.8304 	DATA 	Mouse: Left button down, pos=(100,116)
13.8429 	EXP 	slider: markerPos = 1.0
13.8594 	EXP 	slider: markerPos = 1.0
13.8767 	EXP 	slider: markerPos = 1.0
13.8926 	EXP 	slider: markerPos = 1.0
13.9096 	EXP 	slider: markerPos = 1.0
13.9266 	EXP 	slider: markerPos = 1.0
13.9434 	EXP 	slider: markerPos = 1.0
13.9600 	EXP 	slider: markerPos = 1.0
13.9759 	EXP 	slider: markerPos = 1.0
13.9935 	EXP 	slider: markerPos = 1.0
14.0095 	EXP 	slider: markerPos = 1.0
14.0266 	EXP 	slider: markerPos = 1.0
14.0433 	EXP 	slider: markerPos = 1.0
14.0548 	DATA 	Mouse:  Left button up, pos=(100,116)
14.0594 	EXP 	slider: markerPos = 1.0
14.0758 	EXP 	slider: markerPos = 1.0
14.0810 	EXP 	New trial (rep=0, index=8): OrderedDict([('study_word', 'pastry')])
14.1089 	EXP 	text: autoDraw = False
14.1089 	EXP 	slider: autoDraw = False
14.1089 	EXP 	text: height = 0.05
14.1089 	EXP 	text: height = 0.05
14.1089 	EXP 	text: height = 0.05
14.1089 	EXP 	text: text = 'pastry'
14.1089 	EXP 	slider: markerPos = None
14.1089 	EXP 	slider: markerPos = None
14.1089 	EXP 	text: autoDraw = True
14.1089 	EXP 	slider: autoDraw = True
15.1646 	DATA 	Mouse: Left button down, pos=(100,116)
15.1928 	EXP 	slider: markerPos = 1.0
15.2100 	EXP 	slider: markerPos = 1.0
15.2272 	EXP 	slider: markerPos = 1.0
15.2432 	EXP 	slider: markerPos = 1.0
15.2600 	EXP 	slider: markerPos = 1.0
15.2770 	EXP 	slider: markerPos = 1.0
15.2936 	EXP 	slider: markerPos = 1.0
15.3099 	EXP 	slider: markerPos = 1.0
15.3266 	EXP 	slider: markerPos = 1.0
15.3436 	EXP 	slider: markerPos = 1.0
15.3600 	EXP 	slider: markerPos = 1.0
15.3773 	EXP 	slider: markerPos = 1.0
15.3884 	DATA 	Mouse:  Left button up, pos=(100,116)
15.3932 	EXP 	slider: markerPos = 1.0
15.4102 	EXP 	slider: markerPos = 1.0
15.4155 	EXP 	New trial (rep=0, index=9): OrderedDict([('study_word', 'book')])
15.4429 	EXP 	text: autoDraw = False
15.4429 	EXP 	slider: autoDraw = False
15.4429 	EXP 	text: height = 0.05
15.4429 	EXP 	text: height = 0.05
15.4429 	EXP 	text: height = 0.05
15.4429 	EXP 	text: text = 'book'
15.4429 	EXP 	slider: markerPos = None
15.4429 	EXP 	slider: markerPos = None
15.4429 	EXP 	text: autoDraw = True
15.4429 	EXP 	slider: autoDraw = True
16.1494 	DATA 	Mouse: Left button down, pos=(100,116)
16.1606 	EXP 	slider: markerPos = 1.0
16.1773 	EXP 	slider: markerPos = 1.0
16.1942 	EXP 	slider: markerPos = 1.0
16.2112 	EXP 	slider: markerPos = 1.0
16.2272 	EXP 	slider: markerPos = 1.0
16.2435 	EXP 	slider: markerPos = 1.0
16.2604 	EXP 	slider: markerPos = 1.0
16.2775 	EXP 	slider: markerPos = 1.0
16.2941 	EXP 	slider: markerPos = 1.0
16.3113 	EXP 	slider: markerPos = 1.0
16.3279 	EXP 	slider: markerPos = 1.0
16.3442 	EXP 	slider: markerPos = 1.0
16.3603 	EXP 	slider: markerPos = 1.0
16.3775 	EXP 	slider: markerPos = 1.0
16.3814 	DATA 	Mouse:  Left button up, pos=(100,116)
16.3941 	EXP 	slider: markerPos = 1.0
16.3993 	EXP 	New trial (rep=0, index=10): OrderedDict([('study_word', 'cushion')])
16.4264 	EXP 	text: autoDraw = False
16.4264 	EXP 	slider: autoDraw = False
16.4264 	EXP 	text: height = 0.05
16.4264 	EXP 	text: height = 0.05
16.4264 	EXP 	text: height = 0.05
16.4264 	EXP 	text: text = 'cushion'
16.4264 	EXP 	slider: markerPos = None
16.4264 	EXP 	slider: markerPos = None
16.4264 	EXP 	text: autoDraw = True
16.4264 	EXP 	slider: autoDraw = True
17.5166 	DATA 	Mouse: Left button down, pos=(100,116)
17.5434 	EXP 	slider: markerPos = 1.0
17.5768 	EXP 	slider: markerPos = 1.0
17.5942 	EXP 	slider: markerPos = 1.0
17.6108 	EXP 	slider: markerPos = 1.0
17.6276 	EXP 	slider: markerPos = 1.0
17.6440 	EXP 	slider: markerPos = 1.0
17.6613 	EXP 	slider: markerPos = 1.0
17.6938 	EXP 	slider: markerPos = 1.0
17.7271 	EXP 	slider: markerPos = 1.0
17.7322 	DATA 	Mouse:  Left button up, pos=(100,116)
17.7605 	EXP 	slider: markerPos = 1.0
17.7713 	EXP 	New trial (rep=0, index=11): OrderedDict([('study_word', 'laptop')])
17.7938 	EXP 	text: autoDraw = False
17.7938 	EXP 	slider: autoDraw = False
17.7938 	EXP 	text: height = 0.05
17.7938 	EXP 	text: height = 0.05
17.7938 	EXP 	text: height = 0.05
17.7938 	EXP 	text: text = 'laptop'
17.7938 	EXP 	slider: markerPos = None
17.7938 	EXP 	slider: markerPos = None
17.7938 	EXP 	text: autoDraw = True
17.7938 	EXP 	slider: autoDraw = True
19.7411 	DATA 	Mouse: Left button down, pos=(100,116)
19.7620 	EXP 	slider: markerPos = 1.0
19.7790 	EXP 	slider: markerPos = 1.0
19.8113 	EXP 	slider: markerPos = 1.0
19.8450 	EXP 	slider: markerPos = 1.0
19.8782 	EXP 	slider: markerPos = 1.0
19.8963 	EXP 	slider: markerPos = 1.0
19.9126 	EXP 	slider: markerPos = 1.0
19.9448 	EXP 	slider: markerPos = 1.0
19.9613 	DATA 	Mouse:  Left button up, pos=(100,116)
19.9780 	EXP 	slider: markerPos = 1.0
19.9949 	EXP 	slider: markerPos = 1.0
20.0001 	EXP 	New trial (rep=0, index=12): OrderedDict([('study_word', 'keys')])
20.0279 	EXP 	text: autoDraw = False
20.0279 	EXP 	slider: autoDraw = False
20.0279 	EXP 	text: height = 0.05
20.0279 	EXP 	text: height = 0.05
20.0279 	EXP 	text: height = 0.05
20.0279 	EXP 	text: text = 'keys'
20.0279 	EXP 	slider: markerPos = None
20.0279 	EXP 	slider: markerPos = None
20.0279 	EXP 	text: autoDraw = True
20.0279 	EXP 	slider: autoDraw = True
20.9373 	DATA 	Mouse: Left button down, pos=(100,116)
20.9624 	EXP 	slider: markerPos = 1.0
20.9790 	EXP 	slider: markerPos = 1.0
20.9957 	EXP 	slider: markerPos = 1.0
21.0123 	EXP 	slider: markerPos = 1.0
21.0286 	EXP 	slider: markerPos = 1.0
21.0454 	EXP 	slider: markerPos = 1.0
21.0625 	EXP 	slider: markerPos = 1.0
21.0790 	EXP 	slider: markerPos = 1.0
21.0957 	EXP 	slider: markerPos = 1.0
21.1129 	EXP 	slider: markerPos = 1.0
